"","id","freq","name"
"3407","24753462",7,"Russ Moran"
"3408","24773493",7,"Rep. Trent Franks"
"3409","24843232",7,"Hunter"
"3410","248515137",7,"Kate Hicks"
"3411","248845681",7,"Learn Liberty"
"3412","24976158",7,"Dumpster Baby"
"3413","25234693",7,"Jennifer Hanin"
"3414","25236548",7,"kevin allan"
"3415","253353588",7,"Eddie Barnes"
"3416","253667610",7,"KTRH News"
"3417","254044050",7,"PAUL FREID"
"3418","254566067",7,"Eaglewoman"
"3419","25596174",7,"KUSI News"
"3420","256671170",7,"Brit"
"3421","256849372",7,"LDS"
"3422","25726829",7,"Dirty Martini"
"3423","258885469",7,"Nick Confessore"
"3424","259001548",7,"Kayleigh McEnany"
"3425","259350349",7,"Tea Party FTL"
"3426","259846474",7,"BigRMV"
"3427","26028938",7,"CBN News"
"3428","260335859",7,"Christy Anderson"
"3429","261066980",7,"Rob Gaul "
"3430","262326533",7,"Fox News Health"
"3431","262469252",7,"Matt Richardson"
"3432","26287157",7,"Delaware Tea Party"
"3433","26477187",7,"CHARLIEFOGG"
"3434","26598302",7,"New Mexico GOP"
"3435","269000185",7,"A JOKERONJACK"
"3436","269375709",7,"Jim Antle"
"3437","26946495",7,"The Hill"
"3438","27041102",7,"MOOK"
"3439","270927223",7,"Voices for Troops"
"3440","273748204",7,"Todd Schnitt"
"3441","27382597",7,"Bernard Goldberg"
"3442","27511061",7,"Steve Benen"
"3443","27537778",7,"Andre Barnett"
"3444","2765561",7,"Democrats"
"3445","276842152",7,"Sherri Yeatts"
"3446","278145569",7,"Marsha Blackburn"
"3447","278167345",7,"Sexy Liberal Comedy"
"3448","27901418",7,"Candy Crowley"
"3449","28263009",7,"EJM421"
"3450","28496442",7,"randy ricci"
"3451","285831456",7,"Economic Freedom"
"3452","289343371",7,"Patrick Griffin"
"3453","292972175",7,"HELP Committee GOP"
"3454","29706898",7,"Suzanne Brodbeck"
"3455","299983531",7,"Ian"
"3456","30035684",7,"Mike Munzing"
"3457","300886898",7,"appeltjeeitje"
"3458","304080206",7,"Gort Bearsfoot"
"3459","305189255",7,"Ramesh Ponnuru"
"3460","30523211",7,"Armenta "
"3461","30785261",7,"Robert Smith"
"3462","309728940",7,"Brenda Ward"
"3463","31393320",7,"Lynnette"
"3464","319077340",7,"The American Street "
"3465","319660712",7,"Debra Reid Vining"
"3466","319684805",7,"Howard Schargel"
"3467","32043154",7,"RJ Moeller"
"3468","325691585",7,"Topline Translator"
"3469","32616476",7,"David Hauptmann"
"3470","326533127",7,"LisbethTweets"
"3471","326892463",7,"ABWisdom"
"3472","327838153",7,"BudParsons"
"3473","32798569",7,"Bobbyzeez"
"3474","328053246",7,"Terence Novak"
"3475","334660170",7,"Dave"
"3476","334716682",7,"Flag_of_Freedom"
"3477","337837911",7,"Mike "
"3478","338567078",7,"Ralph Hornsby"
"3479","339215185",7,"Don Van Valkenburgh"
"3480","33938700",7,"Jamie Weinstein"
"3481","341104102",7,"modernminuteman"
"3482","341735760",7,"brucesid"
"3483","342737639",7,"Jennifer "
"3484","342805933",7,"Brian Phillips"
"3485","34751839",7,"Blake Hall"
"3486","347580370",7,"PD M"
"3487","348058185",7,"SFWhite"
"3488","349341969",7,"Sara"
"3489","35002876",7,"Bloomberg TV "
"3490","352462668",7,"GOPSecurityCouncil "
"3491","35899671",7,"Jocelyn Grecko"
"3492","360220737",7,"Hancks"
"3493","360552136",7,"ohpcenter.org"
"3494","360627213",7,"Emilio A Crosby"
"3495","362044577",7,"Advocacy Ink"
"3496","36575786",7," historygoddess"
"3497","366043880",7,"Retail Means Jobs"
"3498","36743910",7,"Cornel West"
"3499","36794805",7,"Missy Aggravation"
"3500","36932536",7,"Lady Di"
"3501","37094727",7,"Mario Diaz- Balart"
"3502","37287625",7,"Anna Sekulow "
"3503","372889600",7,"Brad Callaham"
"3504","373965319",7,"Freedom -vs- Big Gov"
"3505","37409515",7,"Keith Roberts"
"3506","376064104",7,"Caring GOP"
"3507","377010427",7,"Shannon "
"3508","380648579",7,"Agence France-Presse"
"3509","384393903",7,"theaclp.org"
"3510","385024579",7,"Wil Cardon"
"3511","385586397",7,"Rick Wiley"
"3512","386541602",7,"Judy Ellis"
"3513","38776084",7,"christi taggart"
"3514","389281501",7,"Lisa Phillips"
"3515","390414344",7,"Yun Sun Cho"
"3516","392119546",7,"OccupyGreed"
"3517","39279393",7,"Amy Harder"
"3518","393305723",7,"Kris Zane"
"3519","395010659",7,"Daniel San"
"3520","400475649",7,"Sierra Dante"
"3521","4037",7,"Sarah Hatter"
"3522","407023581",7,"darthlevin"
"3523","40923070",7,"Jan Brewer"
"3524","409492653",7,"Bill Randles for Gov"
"3525","415324525",7,"Local Voter Elxn2012"
"3526","417451460",7,"occupycorruptDC"
"3527","41806188",7,"David L B"
"3528","42052422",7,"Nia Vardalos"
"3529","42259293",7,"John Sexton"
"3530","42790918",7,"Miami University"
"3531","433797384",7,"Karen, RN"
"3532","43395057",7,"C_largoRN (Cindy)"
"3533","43400955",7,"Jan"
"3534","434520104",7,"American Humor"
"3535","43598363",7,"Natalie Neal "
"3536","443159289",7,"Lisa Klein"
"3537","44769565",7,"sdog"
"3538","452385637",7,"DavidNWagner"
"3539","453319164",7,"EJ Dionne"
"3540","454389074",7,"Bryan Ridenour"
"3541","457448375",7,"Juliette I. Schrader"
"3542","460405170",7,"Real News"
"3543","46136742",7,"American Patriot"
"3544","466229706",7,"Bill Phillips"
"3545","466519303",7,"John Nichols"
"3546","46679858",7,"Anne Sorock"
"3547","47099879",7,"Gary Ward"
"3548","47389895",7,"Linda Schlange"
"3549","47632905",7,"Jordan Fabian"
"3550","48037533",7,"Washington Week"
"3551","482440059",7,"Lisa McLean"
"3552","482599267",7,"Dayne Sherman"
"3553","486253439",7,"America's Generation"
"3554","487769182",7,"suzanne ostrowski"
"3555","49311062",7,"Tom Diemer"
"3556","494549964",7,"Jonathan Carman"
"3557","494607890",7,"Terry Tuttle"
"3558","49725600",7,"BardOfEarth"
"3559","499388020",7,"Political X "
"3560","501060187",7,"andrea kaye"
"3561","50684256",7,"Dave Zirin"
"3562","50735431",7,"Nancy Sinatra"
"3563","509018908",7,"Morgan"
"3564","510245805",7,"Fred Wimpy"
"3565","518957087",7,"Julie Barnes"
"3566","52419540",7,"NBC News First Read"
"3567","52503751",7,"Dr. Phil Roe"
"3568","529562997",7,"Karl Kroshinsky"
"3569","532603860",7,"Bill L"
"3570","534676732",7,"Pineapple Candidate"
"3571","53501733",7,"Bill Riley"
"3572","53598016",7,"1 well placed Marine"
"3573","54780864",7,"Fort Huachuca AZ"
"3574","54949233",7,"Kenny Wright"
"3575","54996176",7,"Liars Never Win"
"3576","550708707",7,"Jay Cost"
"3577","5523",7,"Pat Allan"
"3578","5577902",7,"Rick Warren"
"3579","55829777",7,"Female barbarian"
"3580","55931763",7,"Rooster Pisces"
"3581","560518658",7,"Rickylee"
"3582","56749157",7,"Peter Doocy"
"3583","57405911",7,"DemocracyForAmerica"
"3584","57411021",7,"Columbia Jrn Review"
"3585","58608119",7,"Connie"
"3586","58659515",7,"barack's gangstas "
"3587","586729933",7,"Samantha Logue"
"3588","588532665",7,"Swt"
"3589","592062012",7,"Conservative Girl"
"3590","59274071",7,"Obama for America AZ"
"3591","59801837",7,"AUL Action"
"3592","60984835",7,"GOP New Media Caucus"
"3593","631310817",7,"Mark Young"
"3594","64432312",7,"Jerry Hardy"
"3595","65120302",7,"Ashley Sewell"
"3596","6576292",7,"Jordan Haverly"
"3597","663993",7,"Stephen"
"3598","68493615",7,"The Americano"
"3599","69642048",7,"Steve Ross"
"3600","7040852",7,"Kombiz Lavasany"
"3601","7139302",7,"La Shawn"
"3602","72350324",7,"Gunny"
"3603","728591502",7,"Elect Romney"
"3604","7313362",7,"Chicago Tribune"
"3605","74644440",7,"Crabby Bitch"
"3606","74916026",7,"Rune"
"3607","76692861",7,"Obama for America TX"
"3608","77279038",7,"Art Kelly"
"3609","778057",7,"Andy Carvin"
"3610","7860902",7,"ilyse hogue"
"3611","78746288",7,"King Shamus"
"3612","799302",7,"Joe Brooks"
"3613","81207735",7,"Bill Johnson"
"3614","82678007",7,"FR33DM Arms"
"3615","840163897",7,"Missouri Liberty "
"3616","8542882",7,"Thaddeus McCotter"
"3617","85869664",7,"Laura"
"3618","86643035",7,"Tricia"
"3619","87826964",7,"Jonathan Paton"
"3620","87968068",7,"PostGraphics"
"3621","88078856",7,"Jo Ellen Davey Cohen"
"3622","88112161",7,"Marta "
"3623","90438475",7,"Connecticut Mirror"
"3624","90478926",7,"Mike Sacks"
"3625","91724368",7,"Dee Bore Ah "
"3626","93003933",7,"Wisdom for Women"
"3627","93035126",7,"Ohio 4 Palin"
"3628","93040337",7,"John Edginton"
"3629","93117126",7,"The Hoosier Slant"
"3630","94013971",7,"Daryl"
"3631","9763482",7,"New York Daily News"
"3632","9930742",7,"Jason Sweeney"
"3633","100091223",6,"Gayle Trotter"
"3634","100114214",6,"Tim Griffin"
"3635","100531055",6,"karl knox"
"3636","10198072",6,"FloppingAces"
"3637","102716915",6,"Mary Beth Schneider"
"3638","103691468",6,"Peter Thiele"
"3639","103934028",6,"Richard Tisei"
"3640","104570561",6,"Freedoms Blessings"
"3641","106561599",6,"TPBGirl """
"3642","107140298",6,"Dale Cowart"
"3643","10778572",6,"J. Bradford DeLong"
"3644","108463543",6,"Cold Warrior"
"3645","109125651",6,"Rob"
"3646","110294530",6,"#1 RINO Hater"
"3647","110296826",6,"Elizabeth"
"3648","110415837",6,"Faux John Madden"
"3649","111331653",6,"Gary"
"3650","112062206",6,"Shane Hayes"
"3651","112212585",6,"ROTaxTeaParty"
"3652","112283476",6,"Cheryl Casone"
"3653","11266532",6,"Brian Griffing"
"3654","112907328",6,"Quayle for Congress"
"3655","113052345",6,"Tea Party Report"
"3656","114388293",6,"Kristi Noem"
"3657","11856422",6,"msnbc.com - Health"
"3658","119120317",6,"Daniel"
"3659","119201174",6,"Jayde Wyatt"
"3660","122165841",6,"Cats Are Important"
"3661","12266442",6,"Janelle Monae"
"3662","122737652",6,"Charlie  "
"3663","125122481",6,"Darth Vader"
"3664","125396502",6,"T. Bone"
"3665","127050602",6,"Roy Cam"
"3666","12811952",6,"Suntimes"
"3667","128763392",6,"The Christian Left"
"3668","12919082",6,"Rachel Perrone"
"3669","130684893",6,"Andrew C. McCarthy"
"3670","131500972",6,"Huffington Post Blog"
"3671","134686106",6,"Bryan Taylor"
"3672","136300373",6,"Aaron Blake"
"3673","137820750",6,"Superman"
"3674","1393551",6,"Cathleen London"
"3675","14085040",6,"The Miami Herald"
"3676","140882253",6,"FreeWeThePeople.com"
"3677","14099695",6,"Barack Obama News"
"3678","141405856",6,"Team Barack Obama"
"3679","14144549",6,"Southeast Missourian"
"3680","141587695",6,"The Right Sphere"
"3681","14159148",6,"United Nations"
"3682","14166714",6,"jon hendren"
"3683","14240875",6,"AFSCME"
"3684","14251225",6,"John Heilemann"
"3685","14251754",6,"Chuck Lehman"
"3686","14275291",6,"Ileana Ros-Lehtinen"
"3687","14275562",6,"reihansalam"
"3688","14326805",6,"Tina Dupuy"
"3689","14334057",6,"Freedom Foundation"
"3690","14352112",6,"Eric Odom"
"3691","14369130",6,"YCT"
"3692","143839613",6,"Virginia Watchdog"
"3693","14421907",6,"TruthSerumUSA"
"3694","144367359",6,"Now The End Begins"
"3695","144402222",6,"Tracy"
"3696","14496573",6,"Indecision"
"3697","14552725",6,"Michael D. Shear"
"3698","14651202",6,"Laura Freed"
"3699","147601825",6,"Lisa Roy"
"3700","14790432",6,"EWTN"
"3701","14800270",6,"Harvard Biz Review"
"3702","148497364",6,"STOP ObamaCare"
"3703","148891227",6,"Freedom Fighter"
"3704","14932774",6,"Gregory Burd"
"3705","14955722",6,"Kansas City Star"
"3706","14957147",6,"The Young Turks"
"3707","14964429",6,"Caleb Howe"
"3708","15050354",6,"Deseret News"
"3709","15147009",6,"Jo"
"3710","15153963",6,"Larry Steinberg"
"3711","15163255",6,"tomscheck"
"3712","151966184",6,"Casey McGee"
"3713","15226143",6,"Wren Meyers"
"3714","152363873",6,"PoliticMo"
"3715","15255845",6,"Liz Harrison"
"3716","15281391",6,"TheStreet"
"3717","15350894",6,"Lee Searles"
"3718","15378626",6,"MOPNS"
"3719","153883005",6,"Betty Mowery"
"3720","15433452",6,"JenniferJacobsDMReg"
"3721","15464697",6,"Judd Legum"
"3722","15471853",6,"LoriJ"
"3723","15473626",6,"KatrinaLimited"
"3724","154994801",6,"KrisAnne Hall"
"3725","15525062",6,"Tania Gail"
"3726","15525938",6,"Adam Radman"
"3727","155303267",6,"Marina "
"3728","15534771",6,"Secretary of State"
"3729","15552773",6,"Vivek Murthy"
"3730","15603603",6,"JamesNolan"
"3731","15612282",6,"Lady Libertas"
"3732","15635264",6,"rmuse"
"3733","15669672",6,"Pamela Geller"
"3734","157089828",6,"Caroline May"
"3735","157883105",6,"Ian Lazaran"
"3736","15826822",6,"Rachel Weiner"
"3737","15847001",6,"Larry Walker Jr"
"3738","15856366",6,"Lamar Smith"
"3739","15893308",6,"Katie Mulhall"
"3740","15901113",6,"davecatanese"
"3741","15944530",6,"Rep. Dan Gordon"
"3742","15952856",6,"Ari Berman"
"3743","15985111",6,"emptywheel"
"3744","16002085",6,"igorvolsky"
"3745","16006323",6,"SteveJazz"
"3746","160505037",6,"Marty Luther"
"3747","16058545",6,"Rick Moore"
"3748","16117242",6,"Mark_Levin"
"3749","16132283",6,"gemimms"
"3750","16164636",6,"Walter Olson"
"3751","16177985",6,"kathy2trips"
"3752","162245167",6,"Antonio Martinez"
"3753","16259734",6,"charleywest"
"3754","16315197",6,"Ray Hussein Obama "
"3755","16367286",6,"GlobalPost"
"3756","16468012",6,"G Gordon Liddy"
"3757","16535205",6,"David Ellis"
"3758","16543775",6,"The Detroit News"
"3759","165500098",6,"Bob "
"3760","16555555",6,"Ron Futrell"
"3761","16760131",6,"wcbs880"
"3762","16819937",6,"dmcrane"
"3763","168502762",6,"Eddie BerniceJohnson"
"3764","16854528",6,"US4Palin -Ron Devito"
"3765","16890518",6,"Connie Hair"
"3766","16898332",6,"Phil Elliott"
"3767","169177793",6,"Stop FOX News"
"3768","16925437",6,"Politico Arena"
"3769","16988154",6,"99-percenters"
"3770","17010686",6,"Barb"
"3771","17073641",6,"Joel West"
"3772","17086475",6,"Demos_Org"
"3773","17091571",6,"Dennis Prager"
"3774","17119688",6,"Zach Carter"
"3775","17275727",6,"Matthew Hurtt"
"3776","172869874",6,"Jessica Luther"
"3777","17290902",6,"CMD's PR Watch"
"3778","17364058",6,"Gina "
"3779","17375281",6,"Tim Dickinson"
"3780","17408988",6,"Jim Mussoline"
"3781","175084836",6,"jeremy akers"
"3782","17513304",6,"Rep. Erik Paulsen"
"3783","17542265",6,"KentBottles"
"3784","17580892",6,"BettyB"
"3785","176534793",6,"Patricia Hoffman Mil"
"3786","17726384",6,"Martha"
"3787","17766973",6,"Chase Lindley"
"3788","177702195",6,"Montana Miles"
"3789","17788326",6,"Pro-Sarah"
"3790","17901067",6,"Selom"
"3791","17907878",6,"JadedByPolitics"
"3792","17922825",6,"Patriotic Geek"
"3793","18015940",6,"kentrod"
"3794","18020819",6,"deadvoter"
"3795","18034923",6,"Michael Beckman"
"3796","18061669",6,"Sen. Lisa Murkowski"
"3797","18089164",6,"Leonard Kish"
"3798","18093694",6,"Ryan Duffy"
"3799","18137749",6,"Chris Van Hollen"
"3800","18139456",6,"Bearing Drift"
"3801","18149522",6,"Rodney Page"
"3802","18199229",6,"Levi Russell"
"3803","18202628",6,"@christophil"
"3804","18226567",6,"Jon Thompson"
"3805","18317325",6,"LEETERRYNE"
"3806","18319515",6,"Lady Liberty"
"3807","18320874",6,"Jeremy Bird"
"3808","18451200",6,"Politico 44"
"3809","18459548",6,"Pirate Wench"
"3810","18472607",6,"Sarah Dennie"
"3811","18493147",6,"Greg Pollowitz "
"3812","18538833",6,"Middle Class Warrior"
"3813","18608514",6,"Connell McShane"
"3814","18614130",6,"Mark Reardon"
"3815","186142392",6,"Asia Reeves"
"3816","18678924",6,"jmartpolitico"
"3817","18734116",6,"iOwnTheWorld"
"3818","187730968",6,"Conservanista"
"3819","1880781",6,"NYTimes Politics"
"3820","18812689",6,"Valerie Caras"
"3821","188857501",6,"Alexis Levinson"
"3822","18925783",6,"RightKlik"
"3823","189427379",6,"Donovan Walker"
"3824","18967498",6,"Glenn 'GT' Thompson"
"3825","19071093",6,"JournalofAccountancy"
"3826","19084128",6,"Team Rick Perry"
"3827","19107878",6,"Glenn Thrush"
"3828","191572476",6,"Lori Richardson"
"3829","19257539",6,"Scott McKay"
"3830","19309926",6,"Donny Deutsch"
"3831","19315260",6,"Heidi ABO"
"3832","19329184",6,"Black"
"3833","19690358",6,"Gabe V"
"3834","19723180",6,"Ed Ross"
"3835","19750998",6,"Zinger"
"3836","197642655",6,"Malvenue"
"3837","19828718",6,"Karen Braun"
"3838","19924270",6,"Sam Olens"
"3839","20002475",6,"Stefan Becket"
"3840","20010127",6,"RI Right to Life"
"3841","20024639",6,"Andrew Breitbart"
"3842","201040011",6,"Tim Gabriel"
"3843","20118767",6,"Gina Gentry Loudon"
"3844","201894245",6,"Bing"
"3845","2039",6,"Walter"
"3846","204355964",6,"ProfessorRobo"
"3847","20536157",6,"A Googler"
"3848","206527461",6,"Patti Jury"
"3849","20766854",6,"Veronica L. Vera ÿ"
"3850","20786801",6,"mike murphy"
"3851","20865979",6,"Mark Ryan"
"3852","20970735",6,"Justin W. Williamson"
"3853","21034541",6,"Holymolyrocky"
"3854","21060230",6,"Dr. Jeffrey Kapp"
"3855","212004905",6,"SunPro"
"3856","21202724",6,"WCCO Radio"
"3857","21234528",6,"Emily Friedman"
"3858","21253935",6,"Just Plain Mary"
"3859","212634966",6,"Brian Milleville"
"3860","212640242",6,"Melissa Ortiz"
"3861","21307804",6,"Brian Schutt"
"3862","21312077",6,"Charles Rangel"
"3863","21313053",6,"Larry Sabato"
"3864","21314814",6,"The Task Force"
"3865","213182436",6,"Bridget Johnson"
"3866","21327536",6,"MacIver Institute"
"3867","21390850",6,"JabberJaw"
"3868","21444112",6,"ForUS50"
"3869","214617763",6,"Lt. Gov. Mark Darr"
"3870","214620546",6,"Fox Small Business"
"3871","21567816",6,"3GoMigos"
"3872","21627601",6,"MinuteMan1776"
"3873","21635378",6,"Tarol Hunt"
"3874","21762433",6,"AFP KS"
"3875","21779975",6,"Free State Project"
"3876","22033805",6,"Tim Graham"
"3877","22059613",6,"june renner spence"
"3878","221390502",6,"Robert Rommel"
"3879","22186148",6,"Greg Zoeller"
"3880","22307360",6,"Andy Lancaster"
"3881","224741550",6,"Fernando Valdez"
"3882","22516671",6,"Fr. Jonathan Morris"
"3883","22540152",6,"Anita Helt"
"3884","22603666",6,"Noshtopia "
"3885","227373977",6,"Marc Caputo"
"3886","227894751",6,"Left Action"
"3887","22816138",6,"Sandra Gayle"
"3888","22857194",6,"Michele"
"3889","22861410",6,"Tim Seibel"
"3890","228901203",6,"J.R. Benghazi"
"3891","229197216",6,"Rep David Schweikert"
"3892","229221228",6,"David Blosser"
"3893","22928692",6,"Christina Gillick"
"3894","231171026",6,"Fran "
"3895","231192437",6,"TheWowShaneRadioShow"
"3896","231256015",6,"Cathy Alterman"
"3897","23153785",6,"Nancy Milholland"
"3898","233484761",6,"Charles C. W. Cooke"
"3899","233761277",6,"Cong. Tim Huelskamp"
"3900","233783568",6,"The CBC"
"3901","234390582",6,"Rep. Chip Cravaack"
"3902","234493587",6,"HELEN J MCNETT"
"3903","234797704",6,"Rep. Austin Scott"
"3904","234813101",6,"Donald Palmisano Jr."
"3905","23519653",6,"Fuse Washington"
"3906","23628802",6,"AtlBizChron"
"3907","237565446",6,"Tony"
"3908","23845970",6,"FD"
"3909","23865085",6,"Brian Lilley"
"3910","23912630",6,"Mikayla Hall"
"3911","239155049",6,"Kentucky Headhunter"
"3912","24091188",6,"Jim Heath"
"3913","24174295",6,"Medical Economics"
"3914","24190527",6,"Chris Future"
"3915","242426506",6,"LibRipper"
"3916","24296994",6,"Concerned Mama Tiger"
"3917","24322560",6,"Liberty's Army"
"3918","243797058",6,"Olympia J. Snowe"
"3919","24519450",6,"Craig Carroll"
"3920","245347370",6,"ProgressTexas"
"3921","245454146",6,"Jill E Bond "
"3922","24644495",6,"Jayvie Canono"
"3923","247530626",6,"Charles Lane"
"3924","24878216",6,"CantonRep.com"
"3925","250252054",6,"CHC 112th Congress"
"3926","250300477",6,"SmokeEater"
"3927","250652357",6,"GiMiller"
"3928","252409895",6,"Asherah Research "
"3929","253343991",6,"LL1885"
"3930","254186356",6,"Bill Burton"
"3931","254373818",6,"WiseUPLibs"
"3932","254732884",6,"Dave Blount"
"3933","25519387",6,"Im a Linda too"
"3934","256292657",6,"The Late Debate"
"3935","256354144",6,"Curt Levey"
"3936","25681880",6,"DBM"
"3937","257643702",6,"angelforever"
"3938","25770634",6,"Susan Gardner"
"3939","25990183",6,"The_Q"
"3940","260527870",6,"Jay Dittlinger"
"3941","26053846",6,"Mark Ross"
"3942","261587795",6,"CO2feedsPlants"
"3943","262800088",6,"Dave M."
"3944","263954983",6,"CelticLass"
"3945","26519763",6,"cosmoscon"
"3946","26527251",6,"just me"
"3947","26528830",6,"Patrick Scott"
"3948","26774751",6,"Tim Jones"
"3949","273055221",6,"SJG"
"3950","273376463",6,"Jamie L. Melton"
"3951","27427649",6,"Gary Arpin"
"3952","275190051",6,"George Monroe"
"3953","27599424",6,"Joe"
"3954","27665506",6,"Kris "
"3955","27757326",6,"Drew Aurelius"
"3956","27783289",6,"Rhonda "
"3957","278216480",6,"Douglas Pensack"
"3958","27927246",6,"CAC"
"3959","279354444",6,"InpatientMed"
"3960","279687441",6,"The Broad Side"
"3961","27973524",6,"Alice Stewart"
"3962","28062048",6,"Deborah Culver"
"3963","28345918",6,"Badmonkey"
"3964","284257632",6,"BBNWorldNews"
"3965","28671851",6,"John"
"3966","28843987",6,"The Fun Ghoul"
"3967","291708427",6,"Alan Wilson"
"3968","291903997",6,"Ask Democrats"
"3969","292522888",6,"dj"
"3970","293089613",6,"iSelfHealth"
"3971","29476754",6,"John Kane"
"3972","298039119",6,"Stephen England"
"3973","298310505",6,"USAmjs"
"3974","298572946",6,"L Graas"
"3975","29906598",6,"Classical Liberal"
"3976","299161165",6,"Teresa B"
"3977","299413847",6,"Injustice Facts"
"3978","30003842",6,"Andrew Cohen"
"3979","300354212",6,"LiberalPhenom"
"3980","30095152",6,"Buy American Made"
"3981","301108020",6,"Sunny"
"3982","302213054",6,"Amy Portman"
"3983","30255256",6,"Todd"
"3984","303010184",6,"Freedom Dude"
"3985","309164571",6,"Bob Hicks"
"3986","310305873",6,"James Vargo"
"3987","313091751",6,"Dan Savage"
"3988","314634961",6,"Right Words"
"3989","31464977",6,"Libertarian Party"
"3990","315903950",6,"Clark Durant"
"3991","317731956",6,"david martin"
"3992","319246394",6,"George Allen | Press"
"3993","322603418",6,"Erin Burnett"
"3994","323284201",6,"Dale Coy"
"3995","323414599",6,"Justia Verdict"
"3996","323468251",6,"New York Times Live"
"3997","323835711",6,"Dan Dickel"
"3998","32505133",6,"Don't Tread On Me"
"3999","325362884",6,"Rebel Chick"
"4000","32724404",6,"Gary Wortz"
"4001","32741327",6,"Kenny K"
"4002","32924328",6,"Lisa M Daschofsky"
"4003","329443994",6,"LOLPAC Left Out Loud"
"4004","33084318",6,"Susan "
"4005","33116130",6,"Jimi "
"4006","332817280",6,"Peter Morici"
"4007","334603161",6,"Boca Legend"
"4008","335918371",6,"Conservative "
"4009","339529477",6,"Latino Times"
"4010","34086411",6,"sookietex"
"4011","343041182",6,"Tom Cotton"
"4012","343155612",6,"Radical Conservative"
"4013","34367366",6,"Umar. "
"4014","345277046",6,"Gregoré"
"4015","34784896",6,"Shawnna L.M. Bolick"
"4016","34824802",6,"DIANA OBAMA BLOKZYL"
"4017","34843168",6,"Mike Billy"
"4018","349151934",6,"ConservativeCrusader"
"4019","349389652",6,"Mulligan "
"4020","34996703",6,"Robert Paul Smith"
"4021","350607944",6,"Jessica Lynn :)"
"4022","35298247",6,"Auriandra"
"4023","353866329",6,"Matt Vespa"
"4024","354536012",6,"N4CER"
"4025","355085595",6,"Mr.L "
"4026","360157542",6,"Take Action News"
"4027","36079719",6,"Carl Mathiesen"
"4028","362076292",6,"Allen Covert"
"4029","362594918",6,"AFP Minnesota"
"4030","364510729",6,"Larry K"
"4031","36452050",6,"Andrea Tantaros"
"4032","36529101",6,"Sean Davis"
"4033","36576475",6,"Michelle McCormick"
"4034","366260656",6,"Chloe Rockow"
"4035","36662949",6,"Barb"
"4036","369232105",6,"Jon Carson"
"4037","369766030",6,"American Citizen"
"4038","370172899",6,"Erica Lashay Goode"
"4039","370393000",6,"Ram the Revelator"
"4040","370489880",6,"Joanne Kenen"
"4041","37220484",6,"8828kindy"
"4042","37357729",6,"John H Stickley, Jr."
"4043","373954620",6,"Steel Backbone"
"4044","374075080",6,"Lou Dag"
"4045","375250415",6,"Dan"
"4046","378099319",6,"Mary L. Randall"
"4047","379767285",6,"rg"
"4048","380256328",6,"A. Brooks Parker"
"4049","381172489",6,"Gary Whitla"
"4050","38141157",6,"Jennifer Raiffie"
"4051","38284349",6,"Wayne Allyn Root"
"4052","38433502",6,"drscoundrels"
"4053","387907908",6,"Gini Coefficient"
"4054","388934702",6,"McKenna for Governor"
"4055","39187465",6,"Obama for America MA"
"4056","39295587",6,"Richard Viguerie"
"4057","393541673",6,"Stephen Henderson"
"4058","39427853",6,"Carl Watts"
"4059","394741838",6,"Richard L. Trumka"
"4060","398404674",6,"Todd "
"4061","40109601",6,"Sue Merriner"
"4062","40173703",6,"Tom O'Halloran"
"4063","405504484",6,"Mark Stoval "
"4064","406302280",6,"Morgan "
"4065","408051296",6,"The Democrat Machine"
"4066","40922363",6,"Linda "
"4067","41017380",6,"Alan Grayson"
"4068","4119741",6,"John Dickerson"
"4069","41501988",6,"Heather M. Murphy"
"4070","41829280",6,"INQUISITION NEWS"
"4071","418889692",6,"Kerri Hudson"
"4072","419338995",6,"Soy Democrata"
"4073","41981181",6,"Nicholas Horton"
"4074","42337890",6,"scott taylor"
"4075","4244281",6,"Scott Bjerke"
"4076","427848412",6,"We Pick Rick"
"4077","42789324",6,"Pedro"
"4078","42823799",6,"John Dehmer"
"4079","429653847",6,"Debbie Saunders"
"4080","43963249",6,"House Democrats"
"4081","440168523",6,"Must Read Texas"
"4082","44054862",6,"Steven Weitzel"
"4083","44135635",6,"Dino LaMeekster"
"4084","444204608",6,"Mitt Romney "
"4085","447421993",6,"Starting Point CNN"
"4086","44845302",6,"Oscar"
"4087","449056680",6,"GOP Fashionista"
"4088","450775556",6,"Matt Romney "
"4089","45371411",6,"Janet Adamy"
"4090","45695510",6,"Matt Ross"
"4091","458590829",6,"It's Our America"
"4092","45895089",6,"Ellison for Congress"
"4093","45930295",6,"Scott Ellington"
"4094","45931428",6,"Andy Kroll"
"4095","462303060",6,"Tina Smiley"
"4096","463195572",6,"Glenn Morton "
"4097","464682020",6,"ExposeTheMedia.com"
"4098","46546783",6,"raemd95"
"4099","468999414",6,"Middlepeople - David"
"4100","47025294",6,"Donald Douglas"
"4101","472867507",6,"Andy Marshall"
"4102","473461083",6,"Barry"
"4103","47349506",6,"Brooke Jarvis"
"4104","47453385",6,"marc mantone"
"4105","476025107",6,"Way Out West"
"4106","47762195",6,"Queerjohn PA"
"4107","478814753",6,"Romney"
"4108","47957420",6,"Phylis"
"4109","48112966",6,"luckycharmz75"
"4110","481688811",6,"Lil'Talker "
"4111","482450423",6,"Martha McSally"
"4112","48355590",6,"T. Elliot Gaiser"
"4113","488060497",6,"Monty A. Stewart"
